Piano;Codice Programma;Programma;Codice Investimento;Investimento;Codice Intervento;Intervento;Amministrazione Titolare;CUP;Stato CUP;Codice Natura Investimento;Natura Investimento;Codice Tipologia Investimento;Tipologia Investimento;Codice Settore Intervento Investimento;Settore Intervento Investimento;Codice Sottosettore Intervento Investimento;Sottosettore Intervento Investimento;Codice Categoria Intervento Investimento;Categoria Intervento Investimento;Titolo Unità di Rilevazione;Soggetto Attuatore;Codice Fiscale Soggetto Attuatore;Finanziamento PNC;Data di estrazione
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E69J21013200001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;FABBRICATO EDILIZIA RESIDENZIALE PUBBLICA*VIA NOCE 33*INTERVENTI DI RIQUALIFICAZIONE ENERGETICA E MANUTENZIONE STRAORDINARIA;AGENZIA TERRITORIALE PER LA CASA DEL PIEMONTE SUD;00161450069;500000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E69J21013210001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;FABBRICATO EDILIZIA RESIDENZIALE PUBBLICA*VIA MANZONI 90*INTERVENTI DI RIQUALIFICAZIONE ENERGETICA E MANUTENZIONE STRAORDINARIA;AGENZIA TERRITORIALE PER LA CASA DEL PIEMONTE SUD;00161450069;750000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E69J21013370001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;FABBRICATO EDILIZIA RESIDENZIALE PUBBLICA*PIAZZA GIOBERTI 26*INTERVENTI DI RIQUALIFICAZIONE ENERGETICA E MANUTENZIONE STRAORDINARIA;AGENZIA TERRITORIALE PER LA CASA DEL PIEMONTE SUD;00161450069;496285,73;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E72D21000030005;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;MIGLIORAMENTO SISMICO E EFFICIENTAMENTO  ENERGETICO EDIFICI DI EDILIZIA RESIDENZIALE  PUBBLICA DI PROPRIETA' DEL COMUNE DI CAMPLI - EDIFICIO SITO IN CAMPLI CENTRO STORICO*CORSO UMBERTO I*MIGLIORAMENTO SISMICO E EFFICIENTAMENTO ENERGETICO EDIFICI DI EDILIZ;COMUNE DI CAMPLI;80005970670;740000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E72D21000040005;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;MIGLIORAMENTO SISMICO E EFFICIENTAMENTO  ENERGETICO EDIFICI DI EDILIZIA RESIDENZIALE  PUBBLICA DI PROPRIETA' DEL COMUNE DI CAMPLI - EDIFICIO SITO IN PIANCARANI*FRAZ. PIANCARANI*MIGLIORAMENTO SISMICO E EFFICIENTAMENTO ENERGETICO EDIFICI DI EDILIZIA RESIDEN;COMUNE DI CAMPLI;80005970670;820000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E72D21000050005;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;MIGLIORAMENTO SISMICO E EFFICIENTAMENTO  ENERGETICO EDIFICI DI EDILIZIA RESIDENZIALE  PUBBLICA DI PROPRIETA' DEL COMUNE DI CAMPLI - EDIFICIO SITO IN FRAZ. GUAZZANO*FRAZ. GUAZZANO*MIGLIORAMENTO SISMICO E EFFICIENTAMENTO ENERGETICO EDIFICI DI EDILIZIA RESID;COMUNE DI CAMPLI;80005970670;240000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E72D21000060005;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;MIGLIORAMENTO SISMICO E EFFICIENTAMENTO  ENERGETICO EDIFICI DI EDILIZIA RESIDENZIALE  PUBBLICA DI PROPRIETA' DEL COMUNE DI CAMPLI - EDIFICIO SITO IN FRAZ. GARRUFO*FRAZ. GARRUFO*MIGLIORAMENTO SISMICO E EFFICIENTAMENTO ENERGETICO EDIFICI DI EDILIZIA RESIDEN;COMUNE DI CAMPLI;80005970670;145000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E74F21000100001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;INTERVENTO FABBRICATO IN  CITTASANTANGELO VIA IANNUCCI N. 1-3-5*VIA IANNUCCI 1-3-5*FABBRICATO ERP IN CITTA' SANT'ANGELO VIA IANNUCCI 1-3-5 MANUTENZIONE STRAORDINARIA E EFFICIENTAMENTO ENERGETICO;AZIENDA TERRITORIALE EDILIZIA RESIDENZIALE PER LA PROVINCIA DI PESCARA;00062890686;783601,10;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E74F21000290006;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;LAVORI DI EFFICIENTAMENTO ENERGETICO CON INTERVENTI SULL'INVOLUCRO DISPERDENTE ED AGLI IMPIANTI DI UN FABBRICATO SITO IN COMUNE DI VALDAGNO, VIA A. MORO N. DA 8 A 36 PER UN TOTALE DI 90 ALLOGGI*VIA A. MORO*EFFICIENTAMENTO ENERGETICO CON INTERVENTI SULL'IN;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE DI VICENZA;00165800244;6750000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E74F21000300006;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;LAVORI DI EFFICIENTAMENTO ENERGETICO CON INTERVENTI SULL'INVOLUCRO DISPERDENTE ED AGLI IMPIANTI DI UN FABBRICATO SITO IN COMUNE DI VALDAGNO VIA GIOLITTI, NN. DA 5 A 13 PER UN TOTALE DI 30 ALLOGGI.*VIA GIOLITTI*LAVORI DI EFFICIENTAMENTO ENERGETICO CON INTE;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE DI VICENZA;00165800244;2500000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E76G21002920008;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;GRUPPO 8 - PROGETTO PER LEFFICIENTAMENTO ENERGETICO E MESSA IN SICUREZZA DI COPERTURE E PARAPETTI DEL GRUPPO DI FABBRICATI DI LOCALITÀ DOMIO 73, 75, 76, 111, 119 A SAN DORLIGO DELLA VALLE.*VIA LOCALITÀ DOMIO 73, 75, 76, 111, 119*REALIZZAZIONE DI ISOLAMEN;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE DI TRIESTE;00053520326;501187,86;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E77H21011610001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;"DECRETO LEGGE 6/5/2021 N. 59 - ""SICURO, VERDE E SOCIALE: RIQUALIFICAZIONE EDILIZIA RESIDENZIALE PUBBLICA"" - D.P.C.M. 15/9/2021.  EDIFICIO POPOLARE COMUNALE IN VIA DEGLI ERNICI.*VIA DEGLI ERNICI*RIQUALIFICAZIONE E RECUPERO PRIMARIO DI EDIFICIO CON MIGLIORA";COMUNE DI CHIETI;00098000698;843753,41;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E77H21011620001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;"DECRETO LEGGE 06/05/2021 N. 59 - ""SICURO, VERDE E SOCIALE: RIQUALIFICAZIONE EDILIZIA RESIDENZIALE PUBBLICA"". D.P.C.M. 15.09.2021 - EDIFICIO POPOLARE COMUNALE DI VIALE MAIELLA.*VIALE MAIELLA 56/58*RIQUALIFICAZIONE E RECUPERO PRIMARIO DI EDIFICIO CON MIGLIO";COMUNE DI CHIETI;00098000698;1065628,74;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E77H21013110002;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;"RIQUALIFICAZIONE EDILIZIA RESIDENZIALE PUBBLICA - IMMOBILE ""CASA CONFISCATA"" VIA MONACELLO*VIA MONACELLO*MANUTENZIONE STRAORDINARIA DI UN IMMOBILE ESISTENTE";COMUNE DI NOCERA TERINESE;00297930794;499988,17;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E78G20000080003;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;EDIFICIO*VIA SCHEIBER 17*MANUTENZIONE STRAORDINARIA;ISTITUTO PER L' EDILIZIA SOCIALE DELLA PROVINCIA AUTONOMA DI BOLZANO - IPES;00121630214;517314,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E78I21000400002;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;PALAZZINA DI EDILIZIA RESIDENZIALE SOVVENZIONATA DI PROPRIETÀ COMUNALE SITA IN VIA SALUZZO*VIA SALUZZO*INTERVENTO DI RIQUALIFICAZIONE;COMUNE DI CASARANO;81000350751;988745,02;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E79J21013470001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;FABBRICATO ERP IN PESCARA, VIA DEI TIGLI*VIA DEI TIGLI 17/19*LAVORI DI MANURTENZIONE STRAORDINARIA E EFFICIENTAMENTO ENERGETICO;AZIENDA TERRITORIALE EDILIZIA RESIDENZIALE PER LA PROVINCIA DI PESCARA;00062890686;2000000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E79J21014380001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;EFFICENTAMENTO ENERGETICO DI N. 5 PALAZZINE ADIBITE AD ALLOGGI ERP NEL COMUNE DI SAN DONÀ DI PIAVE*VIA VARIE*EFFICENTAMENTO ENERGETICO DI N. 5 PALAZZINE ADIBITE AD ALLOGGI ERP NEL COMUNE DI SAN DONÀ DI PIAVE;COMUNE DI SAN DONA' DI PIAVE;00625230271;2100000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E79J21015050001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;MANUTENZIONE STRAORDINARIA FINALIZZATA  AL MIGLIORAMENTO SISMICO ED  ALLA RIQUALIFICAZIONE ENERGETICA  EDIFICIO ERP IN VIA DELLA FORTUNA.*VIA DELLA FORTUNA*MANUTENZIONE STRAORDINARIA FINALIZZATA AL MIGLIORAMENTO SISMICO ED ALLA RIQUALIFICAZIONE ENERGETICA;COMUNE DI AMASENO;00281260604;920516,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E79J21015830001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;RIQUALIFICAZIONE ED EFFICIENTAMENTO ENERGETICO P.ED. 397 C.C. CLES - EDIFICIO EX CASEIFICIO-*VIA T. CLAUDIO, 22*RIQUALIFICAZIONE ED EFFICIENTAMENTO ENERGETICO P.ED. 397 C.C. CLES - EDIFICIO EX CASEIFICIO;COMUNE DI CLES;00316390228;320000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E79J21015930001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;IMMOBILE P.ED. 1425 C.C. ROVERETO*VIA MAIOLICHE N. 40*DEMOLIZIONE E RICOSTRUZIONE DELL'IMMOBILE, CON MIGLIORAMENTO ENERGETICO E DELLA CLASSE SISMICA, RAZIONALIZZAZIONE DEGLI SPAZI INTERNI E VALORIZZAZIONE DELLO SPAZIO VERDE PERTINENZIALE;COMUNE DI ROVERETO;00125390229;1910000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E82C21001200006;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;IMMOBILE VIA SOLFERINO N. 40-42*VIA SOLFERINO N. 40-42*PROGRAMMA SICURO, VERDE E SOCIALE: RIQUALIFICAZIONE EDILIZIA RESIDENZIALE PUBBLICA IMMOBILE VIA SOLFERINO N. 40;COMUNE DI MONTEGIORGIO;81002030443;270000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E83I18000200001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;INTERVENTI DI MIGLIORAMENTO ED ADEGUAMENTO SISMICO DEGLI EDIFICI PUBBLICI E.R.P. (EDILIZIA RESIDENZIALE PUBBLICA) DI PROPRIETÀ COMUNALE SITI IN VIA LARGO LA PORTA E CASTELNUOVO.*VIA LARGO LA PORTA E CASTELNUOVO*OPERE DI ADEGUAMENTO E MIGLIORAMENTO ALLA NO;COMUNE DI COLLE D'ANCHISE;80007650700;517023,50;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E86G21004450008;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;GRUPPO 3 - PROGETTO PER LEFFICIENTAMENTO ENERGETICO E MESSA IN SICUREZZA DI COPERTURE E PARAPETTI DEL FABBRICATO DI LOCALITÀ BAITA SALES 64 A SGONICO.*VIA LOCALITÀ BAITA SALES 64*REALIZZAZIONE DI ISOLAMENTO A CAPPOTTO, SOSTITUZIONE DEI SERRAMENTI ESTERNI;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE DI TRIESTE;00053520326;143480,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E86G21004460008;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;GRUPPO 4 - PROGETTO PER LEFFICIENTAMENTO ENERGETICO E MESSA IN SICUREZZA DI COPERTURE E PARAPETTI DEL GRUPPO DI FABBRICATI DI LOCALITÀ GABROVIZZA S. PRIMO 57 E 57/A A SGONICO.*VIA LOCALITÀ GABROVIZZA S. PRIMO 57 E 57/A*REALIZZAZIONE DI ISOLAMENTO A CAPPO;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE DI TRIESTE;00053520326;227655,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E89J21017810002;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;INTERVENTO PER LA TRASFORMAZIONE DELLE EX SCUOLE DI  VILLAPIANA E PELLEGAI IN ALLOGGI DI EDILIZIA RESIDENZIALE PUBBLICA*VIA PELLEGAI  MONTE GARDA -  LOC. VILLAPIANA*INTERVENTO PER LA TRASFORMAZIONE DELLE EX SCUOLE DI VILLAPIANA E PELLEGAI IN ALLOGGI DI E;COMUNE DI BORGO VALBELLUNA;01225000254;935000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E89J21018480006;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__103_;FABBRICATI RESIDENZIALI URBANI;ADEGUAMENTO ALLE NORME VIGENTI IN MATERIA ANTISISMICA ED EFFICIENTAMENTO ENERGETICO DI N.24 ALLOGGI DI EDILIZIA ECONOMICO-POPOLARE IN VIA VALLONELLO E RIQUALIFICAZIONE DEGLI SPAZI PUBBLICI ESTERNI*VIA VALLONELLO*ADEGUAMENTO ALLE NORME VIGENTI IN MATERIA A;COMUNE DI SANT'ANGELO DI BROLO;00108980830;3000000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E93D21007770001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;ALLOGGI DI EDILIZIA RESIDENZIALE PUBBLICA*VIA ALDO MORO*RECUPERO DEL LOTTO ARCA CAPITANATA N.413 - MIGLIORAMENTO SISMICO, EFFICIENTAMENTO ENERGETICO E RIQUALIFICAZIONE DEGLI SPAZI PUBBLICI;ARCA CAPITANATA;00131190712;2500000,00;07/03/2024
PNC;C.13;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;C.13.0.0;RIQUALIFICAZIONE EDILIZIA RESIDENZIALE;MINISTERO INFRASTRUTTURE E TRASPORTI;E95J19000020003;CHIUSO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;05;INFRASTRUTTURE SOCIALI;0510__;ABITATIVE;0510__999_;ALTRI EDIFICI ABITATIVI;EDIFICIO*WIDUMANGER 5-7*MANUTENZIONE STRAORDINARIA;ISTITUTO PER L' EDILIZIA SOCIALE DELLA PROVINCIA AUTONOMA DI BOLZANO - IPES;00121630214;1123096,23;07/03/2024
